,open,high,low,close,adjclose,volume,ticker
2020-06-22,709216.6875,731543.6875,708956.6875,731276.8125,731276.8125,1599473936264,BTC-INR
2020-06-23,730925.0,730299.75,723541.9375,728123.0,728123.0,1285899786104,BTC-INR
2020-06-24,728311.375,732440.75,702283.5,705452.875,705452.875,1436241910945,BTC-INR
2020-06-25,705492.0,705446.875,689129.875,699862.625,699862.625,1406253576657,BTC-INR
2020-06-26,699574.1875,705131.9375,688660.8125,692973.125,692973.125,1387128378290,BTC-INR
2020-06-27,693344.1875,696368.3125,680517.125,684084.8125,684084.8125,1306329488325,BTC-INR
2020-06-28,684317.0,695592.0625,678801.0625,691438.1875,691438.1875,1101093818614,BTC-INR
2020-06-29,691169.5,697373.9375,682942.5,694011.0625,694011.0625,1242953193437,BTC-INR
2020-06-30,693612.875,695808.25,686641.0625,690443.9375,690443.9375,1188957538042,BTC-INR
2020-07-01,691047.75,703142.5625,687681.0625,696325.6875,696325.6875,1205137468686,BTC-INR
2020-07-02,696538.0625,692955.75,675871.6875,683252.1875,683252.1875,1223621478854,BTC-INR
2020-07-03,683359.4375,687875.6875,676505.8125,678634.875,678634.875,976730347665,BTC-INR
2020-07-04,678405.5625,685803.4375,676120.0625,682009.1875,682009.1875,917849897427,BTC-INR
2020-07-05,681531.4375,684226.8125,670295.0,677638.0,677638.0,963620628770,BTC-INR
2020-07-06,677556.375,699483.0625,676498.6875,699483.0625,699483.0625,1334677680387,BTC-INR
2020-07-07,697519.875,698375.5625,688525.9375,693029.3125,693029.3125,1036640466392,BTC-INR
2020-07-08,693084.9375,708260.5,692829.625,706560.625,706560.625,1476497627657,BTC-INR
2020-07-09,706535.1875,706637.0625,693951.125,697124.25,697124.25,1352529585977,BTC-INR
2020-07-10,696777.8125,698034.3125,686015.6875,697383.125,697383.125,1267178358011,BTC-INR
2020-07-11,697285.75,698489.8125,691421.375,694832.4375,694832.4375,996333640797,BTC-INR
2020-07-12,694885.75,700778.375,691606.875,697210.0,697210.0,1086221282035,BTC-INR
2020-07-13,697263.0,699493.1875,693621.25,695231.125,695231.125,1317701673086,BTC-INR
2020-07-14,694861.8125,699261.375,691401.0,696265.9375,696265.9375,1362296368753,BTC-INR
2020-07-15,696166.75,698685.6875,688936.375,690849.5625,690849.5625,1190745045898,BTC-INR
2020-07-16,690785.125,692463.4375,684093.1875,686567.75,686567.75,1181387863829,BTC-INR
2020-07-17,686536.5,688381.1875,683085.375,685416.75,685416.75,1044414045493,BTC-INR
2020-07-18,685401.1875,691377.9375,681629.375,685989.5625,685989.5625,917689709062,BTC-INR
2020-07-19,685912.125,689162.125,681390.3125,687995.0625,687995.0625,969099478575,BTC-INR
2020-07-20,688100.1875,690701.75,683883.625,685029.5,685029.5,1028236183087,BTC-INR
2020-07-21,684901.125,701946.875,683920.125,698836.9375,698836.9375,1346969882504,BTC-INR
2020-07-22,698851.3125,711032.5,697086.8125,710687.8125,710687.8125,1233472363541,BTC-INR
2020-07-23,710820.5625,719008.0,710468.4375,717179.625,717179.625,1358326921594,BTC-INR
2020-07-24,717512.1875,719101.0,709836.6875,712641.4375,712641.4375,1236900647229,BTC-INR
2020-07-25,712835.1875,725170.125,712142.25,723119.375,723119.375,1241182567432,BTC-INR
2020-07-26,723352.625,749026.0,721306.125,740510.875,740510.875,1533179194456,BTC-INR
2020-07-27,740514.6875,844274.75,740086.625,822141.9375,822141.9375,2644988510540,BTC-INR
2020-07-28,824131.0,838111.1875,796006.5,817375.875,817375.875,2154629063795,BTC-INR
2020-07-29,817385.625,845689.875,813217.8125,830489.3125,830489.3125,1841756769466,BTC-INR
2020-07-30,830441.75,836322.375,815859.1875,830777.6875,830777.6875,1709020425459,BTC-INR
2020-07-31,830702.6875,855488.1875,821144.875,848466.1875,848466.1875,1735411683549,BTC-INR
2020-08-01,848399.0625,883781.3125,842188.3125,881145.125,881145.125,1953847368222,BTC-INR
2020-08-02,881083.0625,901717.1875,825587.375,828115.3125,828115.3125,2053509041874,BTC-INR
2020-08-03,827377.75,861675.75,825028.625,845338.0625,845338.0625,1523734612035,BTC-INR
2020-08-04,845327.125,855775.9375,834275.4375,841131.125,841131.125,1595071601533,BTC-INR
2020-08-05,840975.75,882705.0625,837241.1875,878648.375,878648.375,1825901733931,BTC-INR
2020-08-06,878861.4375,892378.25,867960.875,882346.75,882346.75,1752798336898,BTC-INR
2020-08-07,882280.875,892382.75,855681.0625,870409.25,870409.25,1735519260887,BTC-INR
2020-08-08,870640.375,885308.8125,867180.0625,881853.25,881853.25,1318352530713,BTC-INR
2020-08-09,880598.75,885755.375,865821.0625,875972.8125,875972.8125,1312158602302,BTC-INR
2020-08-10,874961.3125,902903.8125,874961.3125,889387.3125,889387.3125,1955324392663,BTC-INR
2020-08-11,889652.125,893479.0625,836220.375,851413.5,851413.5,2017613941351,BTC-INR
2020-08-12,850971.125,877887.6875,841526.75,866195.5625,866195.5625,1874054634565,BTC-INR
2020-08-13,866455.0625,882652.9375,839458.8125,881735.6875,881735.6875,2059319651549,BTC-INR
2020-08-14,880876.875,909529.1875,874945.5625,880955.25,880955.25,1814325118797,BTC-INR
2020-08-15,880942.3125,895502.0,880942.3125,888203.3125,888203.3125,1748225859510,BTC-INR
2020-08-16,888277.1875,893383.4375,878583.75,890807.1875,890807.1875,1541757377092,BTC-INR
2020-08-17,891020.9375,923830.75,883527.0625,915978.5625,915978.5625,2109932099421,BTC-INR
2020-08-18,915791.25,922063.25,892194.375,894266.0,894266.0,1942216674956,BTC-INR
2020-08-19,894240.0,897081.625,876323.25,881539.6875,881539.6875,1837022853393,BTC-INR
2020-08-20,881780.8125,892342.1875,878565.0625,890749.0,890749.0,1512924319465,BTC-INR
2020-08-21,890723.125,892505.75,866555.8125,868617.0625,868617.0625,1780501946403,BTC-INR
2020-08-22,868091.75,875879.125,857851.0,875311.0,875311.0,1515384497622,BTC-INR
2020-08-23,875151.4375,877679.125,866176.8125,873954.3125,873954.3125,1384714041033,BTC-INR
2020-08-24,873867.5625,875105.5,870837.75,873601.4375,873601.4375,1534438912741,BTC-INR
2020-08-25,873526.75,873591.0625,830927.5625,843803.6875,843803.6875,1952582014930,BTC-INR
2020-08-26,843860.0625,856043.6875,838498.4375,853137.9375,853137.9375,1668397832707,BTC-INR
2020-08-27,852933.3125,855094.4375,826108.625,835375.125,835375.125,1714544191919,BTC-INR
2020-08-28,835515.1875,844313.5625,837245.6875,844085.6875,844085.6875,1448465529783,BTC-INR
2020-08-29,843980.0,847240.5,838512.8125,841479.8125,841479.8125,1278695535729,BTC-INR
2020-08-30,841615.0,856720.3125,840420.625,856445.4375,856445.4375,1445029504408,BTC-INR
2020-08-31,856577.125,863236.4375,853660.75,857813.75,857813.75,1636629541661,BTC-INR
2020-09-01,857703.3125,881649.3125,852007.75,874639.1875,874639.1875,1995555661744,BTC-INR
2020-09-02,874225.9375,874225.9375,827301.8125,836109.375,836109.375,2053817012968,BTC-INR
2020-09-03,835608.125,838189.375,747916.3125,752531.375,752531.375,2345102059364,BTC-INR
2020-09-04,751434.625,780135.0625,748254.3125,769950.4375,769950.4375,2194831932382,BTC-INR
2020-09-05,770002.875,775059.875,728556.1875,744882.125,744882.125,3289967724658,BTC-INR
2020-09-06,744710.0,758517.0,736628.6875,753452.625,753452.625,2716987594276,BTC-INR
2020-09-07,753499.9375,764267.625,728510.75,761595.1875,761595.1875,2475332488446,BTC-INR
2020-09-08,761576.3125,768096.375,734651.8125,747574.6875,747574.6875,2466769382478,BTC-INR
2020-09-09,747769.125,759233.0,738947.5625,751046.25,751046.25,1769268593396,BTC-INR
